id,temperature_c,temperature_f,humidity,wind_speed,wind_direction,timestamp,pressure,ambientweatherbatteryok,ambientweathertemp,ambientweatherhumidity,ambientweatherwinddirection,ambientweatherwindspeed,ambientweatherwindmaxspeed,ambientweatherrain,ambientweatheruv,ambientweatheruvi,ambientweatherlightlux,image_url
754,17.38506123815314,63.293110228675644,27.856018873161965,1.148,209,2024-11-20 11:01:46,1015.6967246469226,t,17.4,31,209,1.148,1.53,3.81,1701,4,60878,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T17-01-50-309Z_image.jpg
755,16.52614602455869,61.747062844205644,26.943058664647033,1.53,156,2024-11-20 11:07:07,1015.6458593251816,t,17.3,29,156,1.53,2.04,3.81,1737,4,61925,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T17-07-12-337Z_image.jpg
756,16.449911348061867,61.60984042651136,27.729037229910066,1.211,288,2024-11-20 11:08:08,1015.766629051875,t,17.2,30,288,1.211,2.04,3.81,1741,4,62103,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T17-08-12-631Z_image.jpg
757,16.571886861888924,61.829396351400064,27.424625074233447,0.956,11,2024-11-20 11:09:08,1015.7190273300168,t,17.1,30,11,0.956,2.04,3.81,1737,4,61928,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T17-09-13-004Z_image.jpg
758,17.31390818278887,63.16503472901997,26.445568772883913,3.5,273,2024-11-20 11:10:08,1015.6910237976294,t,17,31,273,3.5,4.48,4.5,1750,4,62310,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T17-10-12-234Z_image.jpg
759,17.40030832886696,63.32055499196053,24.309980381774988,0.892,332,2024-11-20 11:34:45,1015.6130585508722,t,18.3,27,332,0.892,2.55,3.81,1843,4,65121,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T17-34-49-555Z_image.jpg
760,18.000029307999647,64.40005275439937,24.528259006135517,1.53,134,2024-11-20 11:35:45,1015.5713804719478,t,18.4,26,134,1.53,2.04,3.81,1843,4,65112,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T17-35-49-051Z_image.jpg
761,18.279561657464363,64.90321098343586,24.332352135503296,2.295,341,2024-11-20 11:36:49,1015.5851110543924,t,18.5,27,341,2.295,4.08,3.81,1861,4,65528,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T17-36-53-832Z_image.jpg
762,17.715415456728078,63.88774782211054,24.663501457099517,0.892,323,2024-11-20 11:37:54,1015.603263885386,t,18.6,27,323,0.892,1.53,3.81,1856,4,65413,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T17-37-57-996Z_image.jpg
763,17.705250693205745,63.86945124777034,24.32809079070998,0.892,189,2024-11-20 11:38:58,1015.5600025527741,t,18.6,27,189,0.892,1.02,3.81,1852,4,65386,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T17-39-03-018Z_image.jpg
764,18.086430122010643,64.55557421961916,23.936187598404715,0.956,214,2024-11-20 11:40:03,1015.5201061325694,t,18.7,27,214,0.956,2.04,3.81,1852,4,65308,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T17-40-08-200Z_image.jpg
765,17.913628578098724,64.2445314405777,23.98023763984546,1.785,276,2024-11-20 11:41:04,1015.4874550116218,t,18.7,26,276,1.785,2.55,3.81,1861,4,65609,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T17-41-08-639Z_image.jpg
766,17.903463791875403,64.22623482537573,23.727235383627693,1.211,343,2024-11-20 11:42:04,1015.5793428126693,t,18.7,27,343,1.211,1.53,3.81,1865,4,65739,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T17-42-08-166Z_image.jpg
767,17.60868549780571,63.695633896050275,23.973380338227695,1.02,1,2024-11-20 11:43:09,1015.4057383782701,t,18.7,27,1,1.02,1.53,3.81,1861,4,65541,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T17-43-12-936Z_image.jpg
768,18.33038581559085,64.99469446806353,23.024268727103586,5.46,280,2024-11-20 11:44:13,1015.5039682553403,t,18.7,26,280,5.46,10.08,4.5,1865,4,65712,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T17-44-17-788Z_image.jpg
769,18.16266620422248,64.69279916760047,23.404739688959136,0.446,12,2024-11-20 11:45:18,1015.4525571119368,t,18.7,27,12,0.446,0.51,3.81,1856,4,65482,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T17-45-22-994Z_image.jpg
770,18.630248940945602,65.53444809370208,22.80989451612862,0.701,128,2024-11-20 11:46:18,1015.5226778900226,t,18.6,27,128,0.701,1.02,3.81,1861,4,65627,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T17-46-23-156Z_image.jpg
771,18.4828584645933,65.26914523626795,23.38308962016303,7.28,309,2024-11-20 11:47:18,1015.4497852203574,t,18.6,26,309,7.28,8.96,4.5,1865,4,65698,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T17-47-23-214Z_image.jpg
772,17.898381399200296,64.21708651856054,23.666819798567467,1.148,4,2024-11-20 11:48:19,1015.5712248545206,t,18.6,26,4,1.148,1.53,3.81,1852,4,65371,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T17-48-23-328Z_image.jpg
773,18.564177317830037,65.41551917209406,24.064310959801798,1.594,328,2024-11-20 11:49:19,1015.4442884794927,t,18.6,26,328,1.594,3.57,3.81,1861,4,65533,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T17-49-23-632Z_image.jpg
774,19.072421838581796,66.33035930944723,23.3358029400132,1.785,172,2024-11-20 11:50:19,1015.4431304180405,t,18.6,26,172,1.785,3.57,3.81,1852,4,65350,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T17-50-23-912Z_image.jpg
775,17.91871097164694,64.25367974896449,23.84239757462022,1.849,206,2024-11-20 11:51:19,1015.4955721473696,t,18.6,26,206,1.849,3.06,3.81,1861,4,65526,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T17-51-28-904Z_image.jpg
776,18.335468233004214,65.00384281940758,22.952415746835364,0.701,287,2024-11-20 11:52:19,1015.2956898967357,t,18.5,26,287,0.701,1.02,3.81,1874,4,65919,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T17-52-24-114Z_image.jpg
777,18.015276504360372,64.42749770784867,23.007422160614478,0.319,313,2024-11-20 11:53:19,1015.3794496346443,t,18.5,26,313,0.319,0.51,3.81,1861,4,65535,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T17-53-23-988Z_image.jpg
778,18.00511170649552,64.40920107169194,23.040825314925993,1.02,356,2024-11-20 11:54:24,1015.3902536606746,t,18.6,26,356,1.02,1.53,3.81,1856,4,65493,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T17-54-28-762Z_image.jpg
779,17.82722793230787,64.08901027815416,22.90365171205851,1.658,341,2024-11-20 11:55:29,1015.430549065858,t,18.6,26,341,1.658,3.06,3.81,1874,4,65947,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T17-55-33-733Z_image.jpg
780,18.416786951199175,65.15021651215852,22.276747029113412,1.02,42,2024-11-20 11:56:34,1015.2631717811813,t,18.6,26,42,1.02,2.04,3.81,1865,4,65759,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T17-56-38-716Z_image.jpg
781,18.355797905568032,65.04043623002246,22.008669912295332,0.446,333,2024-11-20 11:57:39,1015.3551883333407,t,18.6,26,333,0.446,0.51,3.81,1865,4,65699,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T17-57-43-802Z_image.jpg
782,18.33038581559085,64.99469446806353,22.246745436554463,2.231,316,2024-11-20 11:58:39,1015.3146265489254,t,18.6,26,316,2.231,3.06,3.81,1856,4,65506,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T17-58-43-770Z_image.jpg
783,18.8589587853814,65.94612581368652,22.75780302362921,0.446,338,2024-11-20 11:59:44,1015.3733614670122,t,18.7,27,338,0.446,0.51,3.81,1865,4,65762,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T17-59-48-642Z_image.jpg
784,18.38121000282117,65.08617800507811,22.664086381189104,1.339,156,2024-11-20 12:00:49,1015.2063943136134,t,18.7,26,156,1.339,2.55,3.81,1861,4,65597,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T18-00-53-977Z_image.jpg
785,18.116924547037343,64.61046418466722,22.033879929527917,1.402,273,2024-11-20 12:01:49,1015.4065645145424,t,18.7,26,273,1.402,2.04,3.81,1870,4,65805,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T18-01-53-789Z_image.jpg
786,18.066100511146942,64.5189809200645,22.393981466208682,0.446,207,2024-11-20 12:02:54,1015.2713432070134,t,18.7,27,207,0.446,1.02,3.81,1870,4,65890,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T18-02-58-506Z_image.jpg
787,17.94412294375361,64.2994212987565,21.918900567230605,0.829,4,2024-11-20 12:03:59,1015.2658366740906,t,18.7,27,4,0.829,1.02,3.81,1870,4,65891,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T18-04-03-179Z_image.jpg
788,18.015276504360372,64.42749770784867,22.02653681071854,0.956,56,2024-11-20 12:05:04,1015.4064848508201,t,18.8,27,56,0.956,1.02,3.81,1874,4,65915,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T18-05-08-676Z_image.jpg
789,18.503188170917564,65.30573870765161,21.181098768364222,1.721,198,2024-11-20 12:06:04,1015.3740090035826,t,18.8,26,198,1.721,2.55,3.81,1874,4,66030,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T18-06-09-199Z_image.jpg
790,18.13217176347971,64.63790917426348,21.581246070382388,1.211,251,2024-11-20 12:07:05,1015.3768284905061,t,18.8,26,251,1.211,2.04,3.81,1879,4,66081,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T18-07-09-073Z_image.jpg
791,18.29480890184641,64.93065602332354,21.60827484440549,0.765,355,2024-11-20 12:08:09,1015.2578411515337,t,18.8,26,355,0.765,1.02,3.81,1883,4,66239,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T18-08-13-994Z_image.jpg
792,18.259232002362843,64.86661760425312,21.284193592361486,1.148,291,2024-11-20 12:09:14,1015.2551482520744,t,18.6,26,291,1.148,2.04,3.81,1879,4,66111,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T18-09-18-902Z_image.jpg
793,17.95937013051007,64.32686623491813,21.383751481674096,0.956,115,2024-11-20 12:10:19,1015.2631491576838,t,18.5,26,115,0.956,2.04,3.81,1883,4,66238,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T18-10-23-621Z_image.jpg
794,18.528600310371257,65.35148055866826,21.273950184806683,0.574,27,2024-11-20 12:11:24,1015.3063369192328,t,18.5,26,27,0.574,1.02,3.81,1879,4,66090,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T18-11-28-740Z_image.jpg
795,18.543847597535933,65.37892567556469,21.140906147299926,1.275,300,2024-11-20 12:12:24,1015.2494950730747,t,18.5,26,300,1.275,1.53,3.81,1879,4,66166,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T18-12-28-551Z_image.jpg
796,19.12324645072804,66.42184361131046,20.654323301679497,3.889,347,2024-11-20 12:13:29,1015.199209037133,t,18.5,26,347,3.889,8.16,3.81,2103,5,72605,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T18-13-33-070Z_image.jpg
797,18.762392334733157,65.77230620251969,20.59129259721103,0.892,358,2024-11-20 12:14:33,1015.246372616746,t,18.5,26,358,0.892,1.02,3.81,2094,5,72409,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T18-14-37-820Z_image.jpg
798,18.9707727016008,66.14739086288144,20.34539826123468,0.765,341,2024-11-20 12:15:38,1015.1456082130202,t,18.4,25,341,0.765,1.53,3.81,2099,5,72474,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T18-15-42-269Z_image.jpg
799,19.194400956627213,66.54992172192898,21.049517519133286,1.084,346,2024-11-20 12:16:43,1015.1772497337195,t,18.3,26,346,1.084,1.53,3.81,2094,5,72396,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T18-16-47-381Z_image.jpg
800,18.89453592526261,66.0101646654727,21.387029850199024,1.02,303,2024-11-20 12:17:43,1015.2947558239274,t,18.3,26,303,1.02,1.53,3.81,2099,5,72512,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T18-17-46-954Z_image.jpg
801,19.392617380991577,66.90671128578484,21.00863867158938,0.829,9,2024-11-20 12:18:47,1015.1681938456999,t,18.3,26,9,0.829,1.02,3.81,2099,5,72446,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T18-18-52-184Z_image.jpg
802,19.16898862654343,66.50417952777818,20.072016365989903,1.785,339,2024-11-20 12:19:48,1015.2179840361226,t,18.4,25,339,1.785,2.55,3.81,2099,5,72454,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T18-19-51-600Z_image.jpg
803,19.331627664808185,66.79692979665474,20.651577625304082,1.402,359,2024-11-20 12:20:52,1015.0980588431808,t,18.5,25,359,1.402,2.04,3.81,2094,5,72391,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T18-20-55-858Z_image.jpg
804,20.104167166445404,68.18750089960173,19.745358466363665,0.637,343,2024-11-20 12:21:56,1015.1092538608095,t,18.5,26,343,0.637,1.02,3.81,2099,5,72446,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T18-22-00-839Z_image.jpg
805,19.972021774970926,67.94963919494766,19.773068060077737,0.892,338,2024-11-20 12:23:01,1015.0343619664723,t,18.5,26,338,0.892,2.55,3.81,2108,5,72718,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T18-23-05-295Z_image.jpg
806,20.10924968543113,68.19664943377603,20.18841781795895,1.02,69,2024-11-20 12:24:06,1015.0359740361903,t,18.5,27,69,1.02,2.55,3.81,2094,5,72375,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T18-24-10-361Z_image.jpg
807,19.936444203188877,67.88559956573998,20.245347293032083,2.678,335,2024-11-20 12:25:06,1015.0319226330946,t,18.6,26,335,2.678,4.08,3.81,2108,5,72747,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T18-25-10-050Z_image.jpg
808,18.589589474746028,65.46126105454285,21.177789481738476,0.574,6,2024-11-20 12:26:10,1015.07894772801,t,18.7,25,6,0.574,1.02,3.81,2103,5,72542,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T18-26-14-574Z_image.jpg
809,19.575586780998854,67.23605620579794,20.304332233903285,0.956,348,2024-11-20 12:27:15,1015.0262579993754,t,18.7,25,348,0.956,1.02,3.81,2108,5,72753,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T18-27-19-433Z_image.jpg
810,20.27697297523264,68.49855135541875,19.006284561322307,1.402,171,2024-11-20 12:28:20,1015.0046770073127,t,18.7,25,171,1.402,2.04,3.81,2108,5,72697,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T18-28-24-826Z_image.jpg
811,19.18931849002838,66.54077328205108,20.054594786603726,0.829,199,2024-11-20 12:29:21,1014.9795464701009,t,18.7,25,199,0.829,1.53,3.81,2108,5,72796,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T18-29-24-468Z_image.jpg
812,19.911031660647133,67.83985698916484,19.476520316256025,1.721,325,2024-11-20 12:30:25,1014.9914390771892,t,18.7,24,325,1.721,2.55,3.81,2050,5,71019,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T18-30-30-388Z_image.jpg
813,19.5806692697166,67.24520468548988,19.02559396772804,1.339,36,2024-11-20 12:31:26,1015.0072552709004,t,18.6,25,36,1.339,1.53,3.81,2050,5,71031,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T18-31-29-726Z_image.jpg
814,19.05717446061317,66.3029140291037,18.965384005981914,1.721,330,2024-11-20 12:32:30,1015.0396883687605,t,18.6,25,330,1.721,2.55,3.81,2059,5,71352,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T18-32-34-662Z_image.jpg
815,19.011432342423358,66.22057821636204,18.950787277872173,0.829,293,2024-11-20 12:33:35,1014.9125971970606,t,18.6,25,293,0.829,1.53,3.81,2054,5,71206,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T18-33-39-653Z_image.jpg
816,18.59467190700234,65.47040943260421,19.515677613775242,1.53,305,2024-11-20 12:34:40,1014.9517564098932,t,18.6,24,305,1.53,3.57,3.81,2050,5,71004,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T18-34-44-446Z_image.jpg
817,19.636576664820314,67.34583799667656,19.13942476141453,1.594,244,2024-11-20 12:35:45,1014.852407963377,t,18.5,24,244,1.594,2.55,3.81,2063,5,71407,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T18-35-49-175Z_image.jpg
818,19.184236023720587,66.53162484269706,19.114715657911827,0.701,316,2024-11-20 12:36:50,1014.8089325840748,t,18.5,24,316,0.701,1.53,3.81,2063,5,71397,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T18-36-54-573Z_image.jpg
819,19.66707162244711,67.4007289204048,19.02736911742913,0.637,353,2024-11-20 12:37:50,1014.8196767965626,t,18.5,24,353,0.637,1.02,3.81,2063,5,71424,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T18-37-54-775Z_image.jpg
820,20.170239935960854,68.30643188472953,18.81693607004753,1.402,274,2024-11-20 12:38:50,1014.8347141053854,t,18.6,24,274,1.402,2.04,3.81,2063,5,71426,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T18-38-54-849Z_image.jpg
821,19.545091854804195,67.18116533864755,18.728220497079352,1.912,295,2024-11-20 12:39:50,1014.7337532811533,t,18.6,24,295,1.912,2.55,3.81,2063,5,71378,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T18-39-54-796Z_image.jpg
822,19.529844395635884,67.1537199121446,18.922635872808414,2.614,326,2024-11-20 12:40:55,1014.7636609048058,t,18.6,25,326,2.614,4.08,3.81,2063,5,71399,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T18-40-59-096Z_image.jpg
823,19.62641168127302,67.32754102629144,18.680330812728982,1.275,341,2024-11-20 12:41:59,1014.7277956040989,t,18.6,24,341,1.275,2.04,3.81,2059,5,71340,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T18-42-05-165Z_image.jpg
824,19.794134058669442,67.629441305605,19.337512182885927,0.574,163,2024-11-20 12:43:01,1014.6967771672046,t,18.6,24,163,0.574,1.02,3.81,2063,5,71417,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T18-43-06-332Z_image.jpg
825,19.865289102407406,67.75752038433333,18.780529411745263,0.574,330,2024-11-20 12:44:02,1014.6474249320255,t,18.6,24,330,0.574,1.02,3.81,2059,5,71345,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T18-44-06-082Z_image.jpg
826,19.33671013955609,66.80607825120096,19.67793518937024,0.956,1,2024-11-20 12:45:06,1014.5101426591857,t,18.6,24,1,0.956,1.02,3.81,2063,5,71421,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T18-45-10-936Z_image.jpg
827,19.285885405173758,66.71459372931277,19.652412046964432,1.339,332,2024-11-20 12:46:11,1014.7000639879813,t,18.7,24,332,1.339,2.04,3.81,2059,5,71260,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T18-46-16-502Z_image.jpg
828,19.05209200187237,66.29376560337028,19.297344909405176,0.637,318,2024-11-20 12:47:12,1014.7337094809606,t,18.9,24,318,0.637,1.53,3.81,2063,5,71419,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T18-47-16-863Z_image.jpg
829,18.96569024780765,66.13824244605377,18.825626829054023,0.892,14,2024-11-20 12:48:12,1014.8125920637573,t,19,24,14,0.892,1.53,3.81,2059,5,71296,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T18-48-17-358Z_image.jpg
830,19.4485246576427,67.00734438375686,18.416998780390816,1.53,319,2024-11-20 12:49:13,1014.6611944165178,t,19,24,319,1.53,3.06,3.81,2054,5,71175,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T18-49-16-861Z_image.jpg
831,19.2553905785142,66.65970304132556,18.010681544374933,0.637,356,2024-11-20 12:50:17,1014.7056445628434,t,19.1,23,356,0.637,1.02,3.81,2054,5,71179,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T18-50-22-077Z_image.jpg
832,18.803051880095154,65.84549338417128,18.32428283237475,0.255,15,2024-11-20 12:51:18,1014.6615861482984,t,19.2,23,15,0.255,0.51,3.81,2059,5,71265,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T18-51-21-882Z_image.jpg
833,19.2553905785142,66.65970304132556,18.187743856009796,0.446,31,2024-11-20 12:52:22,1014.6514682804493,t,19.5,24,31,0.446,0.51,3.81,2054,5,71164,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T18-52-26-931Z_image.jpg
834,19.174071091978114,66.5133279655606,18.252280963218507,0.319,10,2024-11-20 12:53:27,1014.6843917121898,t,19.5,23,10,0.319,0.51,3.81,2059,5,71245,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T18-53-31-894Z_image.jpg
835,19.158823696547188,66.48588265378494,18.1699924569185,0.574,320,2024-11-20 12:54:32,1014.578839595233,t,19.6,24,320,0.574,1.02,3.81,2054,5,71225,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T18-54-37-442Z_image.jpg
836,19.402782337763348,66.92500820797403,17.94858336069787,0.51,10,2024-11-20 12:55:33,1014.5883161227736,t,19.6,24,10,0.51,1.02,3.81,2050,5,71107,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T18-55-37-505Z_image.jpg
837,18.975855155684986,66.15653928023298,18.81965309099873,0.956,124,2024-11-20 12:56:33,1014.5309610262487,t,19.7,24,124,0.956,1.02,3.81,2054,5,71237,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T18-56-43-130Z_image.jpg
838,20.088919611234452,68.16005530022201,17.84490970639312,1.02,182,2024-11-20 12:57:33,1014.5424816987542,t,19.8,24,182,1.02,1.02,3.81,2050,5,71075,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T18-57-38-698Z_image.jpg
